label,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13,mfcc_mean_14,mfcc_std_14,mfcc_mean_15,mfcc_std_15,mfcc_mean_16,mfcc_std_16,mfcc_mean_17,mfcc_std_17,mfcc_mean_18,mfcc_std_18,mfcc_mean_19,mfcc_std_19,mfcc_mean_20,mfcc_std_20,mfcc_mean_21,mfcc_std_21,mfcc_mean_22,mfcc_std_22,mfcc_mean_23,mfcc_std_23,mfcc_mean_24,mfcc_std_24,mfcc_mean_25,mfcc_std_25,mfcc_mean_26,mfcc_std_26,mfcc_mean_27,mfcc_std_27,mfcc_mean_28,mfcc_std_28,mfcc_mean_29,mfcc_std_29,mfcc_mean_30,mfcc_std_30,mfcc_mean_31,mfcc_std_31,mfcc_mean_32,mfcc_std_32,mfcc_mean_33,mfcc_std_33,mfcc_mean_34,mfcc_std_34,mfcc_mean_35,mfcc_std_35,mfcc_mean_36,mfcc_std_36,mfcc_mean_37,mfcc_std_37,mfcc_mean_38,mfcc_std_38,mfcc_mean_39,mfcc_std_39,mfcc_mean_40,mfcc_std_40
Normal,-357.74756,65.59754,179.78589,44.451153,-8.324745,27.54367,-45.55437,26.682436,20.136421,6.748086,19.349749,6.522218,4.334711,9.362827,-0.1858629,8.052337,3.4758773,5.087867,5.8831525,4.970188,7.0112333,5.4452567,10.000744,5.553994,2.322817,4.6790004,2.411942,5.0472264,2.815412,4.875959,6.875548,4.495923,0.22338423,3.7343621,11.123767,3.2135632,1.4576063,3.925487,3.7182274,3.4941437,-0.30819497,3.0309474,7.610424,3.4000216,-1.0110668,3.2220905,6.5350018,2.876893,1.286326,3.0908072,2.200999,3.5100186,2.1992385,2.6921532,3.6412642,3.330884,0.23705511,2.7635038,5.1506104,3.1288872,-0.51865023,3.8139102,4.8573484,3.1065784,-0.23539494,2.7589583,5.500046,2.5401816,-3.5426004,2.9022145,8.043529,3.0907676,-2.6680894,2.8447897,3.2662473,2.5060868,2.4103873,2.4665608,2.1915104,2.5918477
Normal,-331.8984,36.213303,177.49011,29.442356,-17.558123,19.299173,-35.68167,21.203989,30.30768,6.5060844,24.143873,7.545788,3.4861786,4.815927,-3.529478,5.0559525,5.3636255,7.1224403,9.740859,8.383651,9.353794,3.0801098,6.3376,3.2312982,0.85870534,4.7821307,6.5785866,3.2870302,2.567105,3.6360357,6.8952174,4.0685697,2.3532972,3.4731557,9.520958,3.4158175,3.376126,3.8309839,1.7580415,3.8405387,2.2499273,2.9219868,6.0693583,2.9866016,0.8325575,3.6410773,3.3673966,3.648976,1.0471555,2.446795,2.9629145,2.5067265,1.5205557,2.701915,2.6522677,2.0853992,2.864709,2.3903008,4.1553106,2.2127302,-0.6947893,2.547479,6.3794966,3.227986,-1.0511458,2.6970413,6.33327,2.763514,-2.4251957,3.9443066,4.5549564,2.820632,0.061882243,2.559457,3.0864468,2.1772146,0.09214777,2.1038816,3.6025238,2.968285
Wheeze,-503.8515,46.89603,99.89358,20.714762,66.11934,14.747714,44.22327,8.7642145,36.12037,8.177128,33.431255,7.0086536,29.847355,5.7479854,25.916332,4.849965,22.155855,4.8539352,18.179495,4.718256,14.6449175,4.1514063,12.362038,3.8670557,10.7452135,3.9405138,9.024639,3.7421782,7.36356,3.461404,6.025177,3.2273462,4.8555455,3.1473682,3.8602035,3.3255942,3.4486282,3.0627303,3.7243445,2.55044,3.971039,2.0695896,3.260296,1.9330066,1.7889777,2.416183,0.8672015,2.7306461,1.1081867,2.0389442,1.6347526,1.8399302,1.3914057,1.9791131,0.68942106,2.050758,0.41411057,2.0563188,0.6066614,2.1643283,0.56673825,2.4307039,0.16282201,2.5569637,-0.023732863,2.6484826,0.28299204,2.544211,0.8454467,2.5301719,1.3529202,3.0161495,1.5968732,2.8137918,1.6188467,2.431265,1.6665977,2.6026552,1.8472928,2.5623827
Wheeze,-476.31418,51.659897,94.88305,26.374464,71.75151,19.227764,52.02524,10.276528,38.88479,7.9892244,33.09673,6.704971,30.313665,5.674898,27.187136,4.8735943,22.72568,4.3814282,17.902388,4.3419523,13.824877,4.4634376,10.979769,4.4450874,9.152172,4.400978,7.954712,4.1323547,6.9825187,3.7713928,5.991867,3.6998603,4.923482,3.7786329,4.0363374,3.7599196,3.6314592,3.3955522,3.5363634,2.8047626,3.2231057,2.5440922,2.3416622,2.702489,1.2108966,2.9984598,0.49339077,2.998249,0.5070457,2.5028725,0.9532793,2.0955794,1.197802,2.019643,0.89698136,1.9089332,0.25931063,2.1407795,-0.27725628,2.595114,-0.4943755,2.7847497,-0.53584856,2.7109687,-0.5596912,2.5997589,-0.46320304,2.5239837,-0.15540065,2.4432418,0.22566296,2.3550425,0.5192458,2.1778412,0.7522865,2.062107,1.0996175,2.42778,1.5309215,2.7583263
Normal,-500.46,53.06107,102.71894,23.002914,68.02541,16.260637,44.13029,7.6916475,33.490734,6.614017,29.604576,5.7394757,26.419968,5.144183,23.1783,4.6733203,19.877844,4.3803434,16.566006,4.7619805,13.57301,5.0090513,11.014751,4.757252,8.745491,4.5180016,7.139789,4.4145966,6.4026995,4.3355227,5.7641926,3.9907095,4.646543,3.483977,3.735111,2.959641,3.77454,2.9441948,4.1672406,3.094112,3.9613976,3.0507696,3.161438,2.7185512,2.379182,2.2548745,1.9633586,1.8253784,1.8810172,2.0274327,1.9156355,2.4728549,1.8410283,2.4145315,1.527986,1.9736001,1.072314,2.188736,0.8426487,2.1999485,1.1118615,2.4936404,1.6093932,2.644038,1.9050813,2.1850538,1.8351935,2.4367185,1.5054249,2.6036623,1.3592671,2.2885854,1.6132616,1.9835572,1.8163265,2.1016994,1.775812,2.015396,2.022122,2.1064856
Wheeze,-458.76178,46.687424,87.5273,27.571991,69.01465,20.833097,52.559254,11.739731,39.807537,7.9534497,32.884453,6.3276587,29.348284,5.3732295,26.400156,4.4978867,22.457191,3.790241,17.802914,3.479981,13.391668,3.9472988,10.075828,4.264502,8.039873,4.15217,6.873233,3.9477904,5.9394684,3.8021243,4.8505807,3.6913364,3.8013225,3.6463428,3.2869935,3.5353346,3.4854121,3.1705382,3.9750552,2.9379299,3.9334567,3.131767,2.9996455,3.2070544,1.7071738,3.0791268,0.9945727,2.8876925,1.220474,2.6313674,1.8204857,2.5175877,1.8314521,2.5849168,0.93869406,3.105694,-0.3169274,3.5874336,-1.1563464,3.685529,-1.2718991,3.5446138,-0.88808477,3.2533522,-0.41627675,3.1331594,-0.004129642,3.265335,0.355921,3.2647655,0.69907624,2.9899428,1.0599537,2.5153925,1.4299133,2.1229892,1.7937112,2.1666956,2.0504696,2.4314792
Wheeze,-448.05536,45.040726,80.99126,27.004805,66.04845,19.393017,52.177635,11.467625,40.87501,8.535421,34.229225,6.7236133,30.598984,6.0645714,27.686344,5.69539,23.967154,4.656876,19.52073,3.721267,15.191251,3.8906116,11.722385,4.2348886,9.287218,4.198946,7.613458,4.1146584,6.289393,4.1009316,5.033665,3.9147987,3.857018,3.532738,3.0280857,3.1088455,2.7342513,2.7455542,2.720904,2.5006843,2.5018587,2.3129148,1.8106583,2.123327,0.9429308,2.2061033,0.4587984,2.2573588,0.6256964,2.0119703,1.1124212,1.9262714,1.2938037,2.0517628,0.93663526,2.3439815,0.26261216,2.811516,-0.1680421,2.9723737,-0.19038337,2.858541,0.0046939882,2.7215788,0.17916746,2.7650666,0.3038832,2.915009,0.5068605,2.7414613,0.8081561,2.368286,1.0524254,2.2564478,1.0630919,2.2751546,0.9268297,2.264531,0.80871874,2.2222612
Wheeze,-459.18268,51.725513,92.28655,22.839062,73.77165,18.429533,57.31478,11.228596,44.422573,9.068443,36.820652,8.178351,32.54293,6.959463,28.96131,5.7444563,24.601013,4.9260583,19.706852,4.3943768,15.181522,4.163969,11.782815,3.6560576,9.4174595,3.1045032,7.560438,3.0290847,5.7830067,3.1780608,4.0856957,3.288673,2.811225,3.3144376,2.1349497,3.2792943,1.9734125,3.1226656,2.030989,2.740455,1.9419373,2.434157,1.522302,2.360274,0.9408095,2.309541,0.57435817,2.195887,0.72555596,2.126967,1.1919215,2.254195,1.308644,2.426944,0.84191966,2.3107479,0.116400905,2.3057063,-0.42959073,2.401062,-0.6401888,2.4657638,-0.6455002,2.581685,-0.46584305,2.5719812,-0.06649698,2.4393797,0.37996292,2.5214684,0.6103515,2.816861,0.54282147,2.9439995,0.35086125,2.6972973,0.2647812,2.323661,0.37812296,2.1785357
Wheeze,-467.62326,55.778694,98.10532,23.366804,73.17214,16.646326,50.704575,9.38443,36.33165,8.144654,30.880062,6.6243873,29.339907,5.0787253,27.505043,4.0517864,24.116325,4.187112,20.069689,4.609616,16.310257,4.5180354,13.125487,4.229828,10.459178,4.1269617,8.2778425,3.8991086,6.6519394,3.3287652,5.4904566,2.7509568,4.4486747,2.4073544,3.4665978,2.5944912,2.817098,2.9344304,2.730561,2.7215219,2.8076217,2.2247617,2.393116,1.8861992,1.3939581,1.7610185,0.4682271,2.1106346,0.34688973,2.2912147,0.87556523,2.2684255,1.1898214,2.2863102,0.5821997,2.165961,-0.54551935,2.2203832,-1.2653716,2.3920977,-1.1460432,2.3714278,-0.5552216,2.2041428,-0.16949801,1.9400649,-0.17253602,1.9662093,-0.21603408,2.290599,0.106804565,2.4861743,0.81660813,2.5003252,1.5462883,2.3249977,1.8961909,2.0234442,1.8546722,2.0300364
Wheeze,-488.32642,22.15365,96.74201,24.606949,73.77423,16.546846,52.439354,9.029754,39.211227,6.510237,33.608383,5.4676843,31.058674,4.2966733,28.071564,3.2897248,23.77261,2.6436095,19.109955,2.8083947,15.013776,3.3945823,11.983471,3.59645,9.784052,3.40138,7.9830065,3.0176635,6.348116,2.7902129,4.894861,3.0145402,3.7155483,3.1423392,3.0171225,3.034056,2.827756,3.010033,2.8225822,2.7828112,2.6023448,2.382053,1.9868419,2.226643,1.1468369,2.3107095,0.64297307,2.4945319,0.8400978,2.5541935,1.354635,2.4785495,1.4090109,2.2413552,0.75669956,1.8374325,-0.03724653,1.9573793,-0.4178559,2.4073272,-0.30761707,2.4981718,0.070142835,2.2589715,0.5240371,1.9571426,0.7616321,2.0181036,0.6619453,2.523211,0.40422758,2.9248893,0.38954124,2.7169409,0.75683165,2.2185533,1.2190768,1.9539541,1.4041744,2.1896462
Normal,-462.36218,41.963047,125.75366,14.776737,91.308945,12.624585,60.80488,6.324051,42.514317,5.728977,35.46728,4.596527,32.549328,3.2298417,28.90101,2.5127692,23.202072,2.3787067,16.604078,2.2016516,10.921379,2.0830495,7.288922,2.5100646,5.518345,2.4911373,4.673448,2.410105,4.0540476,2.5095491,3.4421957,2.1723523,2.7251496,1.77548,1.9123764,1.3966902,1.3467593,1.3272415,1.3985007,1.5562931,1.8481202,1.7647995,1.9837655,1.824713,1.5220245,2.1627333,0.8854916,2.4961572,0.6288774,2.4984853,0.7298245,2.1556842,0.6047394,2.0621576,-0.05938599,1.9472483,-0.84811527,1.8108383,-1.2207372,2.112527,-1.2128472,2.632976,-1.2521238,2.636197,-1.6195054,2.01923,-2.203786,1.7511597,-2.540444,1.7501268,-2.2377002,1.8026668,-1.5631391,1.9198538,-1.1864318,2.0020146,-1.2501439,1.8233504,-1.2503281,1.7443529
Crackle,-303.2435,41.68334,133.64052,28.56355,64.32899,10.678187,36.767807,8.970636,32.465115,8.860045,29.287422,7.14159,23.35485,5.713811,17.444574,4.681606,14.313085,3.6569195,12.454138,3.7586007,10.747329,2.9364362,9.462233,2.945609,7.5832005,3.5264902,5.544528,4.0471954,4.389325,4.685142,3.1609726,4.2350492,1.9331893,3.7633965,2.4309192,3.159351,4.04499,2.4045255,4.2844224,2.7745163,2.2598093,2.8501282,0.8570277,3.1138744,1.6579114,2.6255338,1.973913,2.478284,1.7718109,2.7673993,2.4505699,2.5660954,2.3372302,2.7284026,1.2021793,1.8798772,1.1450008,1.8024911,1.7893659,2.3775258,2.063448,2.7070591,2.2898052,2.3884277,2.5228405,2.09278,2.0990174,2.1542804,0.9331056,2.7656634,0.39732835,2.3598912,1.4204655,2.5732868,2.7857792,2.4639251,2.43529,2.4096029,1.0270586,2.8511221
Crackle,-302.55704,40.41657,133.20647,33.321796,62.407528,11.066781,35.065655,10.379912,31.318468,9.580957,27.853907,7.0715637,22.463892,4.88542,18.11474,4.055697,15.034204,3.6845682,12.038205,4.7629714,10.243952,4.167836,9.07459,3.1380014,6.8708005,3.0135956,5.3227453,3.1760974,5.02557,3.3365297,4.3371854,3.191467,2.9192812,3.397725,2.9275777,3.0651717,4.4458547,2.8692412,4.613279,2.4677098,3.2028606,2.9206278,2.7322483,3.522098,2.93489,2.677414,2.4485335,2.3732834,2.4945517,3.0922832,3.3769913,3.2217867,3.2145321,2.8259492,2.049495,2.836418,1.3503674,2.9163406,1.5718225,2.7738173,1.748082,2.1947486,1.3141618,2.7292578,1.1843576,2.3037157,1.4174439,2.2847636,1.0399556,2.2584326,0.39631516,2.5222535,1.1001385,2.58948,2.2041368,2.766339,1.3710504,2.4652386,0.1267943,2.3636994
Wheeze,-308.81766,44.337383,128.26003,27.559885,61.999462,11.827015,37.689247,8.741035,32.2409,8.99708,28.41604,7.181385,22.2473,5.069491,16.55542,4.337133,14.350013,3.579359,12.865179,3.767133,11.04724,3.610051,9.320677,2.4232595,7.647057,2.6797626,5.995993,3.3459384,4.662574,3.677093,4.1233544,3.9318058,3.26934,3.9037693,2.7092123,3.503453,3.7691867,3.0843053,4.527744,3.021752,3.3990037,3.1152809,1.7671304,4.0350256,1.163649,3.3847747,1.4645439,2.7691693,2.4385347,2.512506,3.2825036,2.2456367,2.6786149,2.5947967,1.3942097,3.2350044,0.7980972,3.0596163,1.5628433,2.789938,2.1967053,2.7303832,1.8912475,2.507726,2.189795,3.0621443,2.544818,3.118702,1.7028024,2.5064833,0.8500799,2.5182645,1.1243937,2.0680602,1.8091692,2.444167,1.7646079,2.4829214,0.3827818,3.0359094
Crackle,-301.0436,45.031956,127.35603,30.203064,60.18571,12.069048,30.918695,15.659795,31.62458,8.944741,32.27236,9.14032,24.880692,5.337058,17.181047,6.7758336,13.91874,6.734712,12.531262,5.089523,10.750948,3.9961724,8.924182,2.9320803,7.3028197,3.0482519,6.220335,3.8509948,5.787925,3.5271654,4.951047,3.6001232,3.6287515,4.0049915,3.723618,3.4858277,5.095573,2.9225109,4.968366,2.2769415,3.1870954,2.1521418,2.3225558,3.1450474,2.811595,3.317064,2.786171,2.9657214,2.134536,3.1932416,2.16781,2.7736845,2.412556,3.2683606,2.0785599,3.0470626,1.9177943,2.7029073,2.4171624,2.6520195,2.5226974,2.4216833,1.3767201,2.4839692,0.54204994,2.7860065,1.3862953,2.8889704,2.059492,2.4501936,1.4188952,2.5405807,1.2056298,2.5092561,1.768628,2.7964664,1.4969208,2.946842,0.82272416,2.4310071
Wheeze,-312.41977,29.956081,126.198265,27.79952,62.717606,11.97495,35.53157,7.9631386,30.942945,7.9170494,28.126322,6.7820864,23.259638,4.9866967,18.047134,3.960792,14.352083,4.730278,12.459302,5.379796,11.858307,4.438878,10.515513,3.3691015,7.801834,3.914812,5.9772563,4.047723,5.2924447,3.6206715,4.6263294,3.834982,3.6088488,4.1630774,2.936387,3.8013897,3.594115,2.4853978,4.1467314,2.5157945,2.7410526,2.5941148,1.3258744,3.5622997,1.6705303,3.4898887,2.077894,2.9689112,2.0461147,2.697638,2.6410406,2.8321662,2.7484624,3.2488575,1.7696348,3.0525484,1.3849983,2.283521,2.0198705,2.3746371,1.814336,2.8611534,1.3910251,2.7319534,1.8008852,2.6150064,1.6819752,2.8668444,0.55732244,2.4979024,0.0032250031,2.5965195,0.85171396,2.0798538,1.4880139,2.1854112,0.76481193,2.183744,0.53752667,2.9941232
Crackle,-310.02307,31.652382,130.19315,27.245497,63.189026,11.589855,37.088696,8.598624,32.333492,8.630099,28.297934,6.6567273,22.218792,5.2401514,17.791975,4.2848377,15.344955,3.5078447,12.421425,4.07711,10.220225,3.7539256,9.139418,2.829514,7.4711127,2.4624097,5.984921,3.5518734,5.071731,3.6809304,4.044116,3.6457658,2.8943095,3.2448761,2.788298,2.8587122,3.969877,2.289325,4.154766,2.3221223,2.6036532,2.848137,1.8069564,3.8578131,2.2404008,3.1834204,2.4184122,2.8489585,1.948165,2.4356444,1.9914018,2.5255356,2.745475,2.301659,2.2170885,2.3181734,1.255553,2.7933207,1.7328855,2.5368245,1.9496108,2.1228454,1.5217663,2.3447046,1.7416997,2.356444,1.8977317,2.3429892,1.4000516,2.4360347,0.7916476,2.512264,1.3468741,2.237636,2.5965307,2.4262426,1.5638385,2.789336,-0.032525245,2.412701
Crackle,-304.20987,34.90638,131.39502,30.60499,62.86466,11.037022,35.102005,9.324338,30.952412,8.990306,28.038343,7.122169,23.220787,5.3095503,18.514187,4.5896726,15.051577,3.8897934,12.422096,4.691492,10.590705,3.9970713,9.193889,2.8277273,7.478811,2.8613026,6.3404818,3.0211096,5.980071,3.4083157,4.8407907,3.3974426,2.9674473,4.0550785,2.850723,3.440829,4.7383304,2.8453703,5.379206,2.888949,3.5219202,2.8493087,1.6106806,3.4440286,1.2836716,3.098327,1.6892679,2.3733568,1.8589554,3.0630925,2.2282207,2.6780066,2.409226,2.9186783,1.3670264,2.5849166,0.76142895,2.4488251,1.4536713,2.761647,1.771362,2.2224786,1.4396359,2.3467526,1.3480664,2.659421,1.6834649,2.597614,1.6377823,2.5774114,0.48173738,2.4907346,-0.12073007,2.3560805,1.1866076,2.2289863,2.0518034,2.5584457,1.412982,2.2919977
Crackle,-291.3488,29.81698,156.33527,28.304344,63.151203,11.314598,32.293648,6.570823,24.306309,7.334827,22.778727,5.936311,17.636396,5.435326,14.711524,5.142588,13.999431,5.254287,11.950541,5.0009727,10.11897,4.1192927,9.476702,3.3951788,7.3574686,3.6440017,5.0217686,2.7688172,4.1972485,2.3123016,4.6522293,2.8380382,4.455236,3.4138017,2.9800024,2.868197,3.2710521,2.7569342,3.7273588,2.2392764,2.454428,2.9771714,1.8219402,2.912128,2.490651,2.467989,2.3759847,3.0171525,1.5563394,2.6629353,1.3375797,3.1467593,1.9516732,3.2483175,2.2962906,2.9477623,1.1165769,2.9216323,0.57378995,2.736685,1.5604053,2.6262984,1.578357,2.4705808,0.61881965,2.4673805,0.74434274,2.5751507,0.8216284,2.1155422,0.7935264,1.9178967,0.5676503,3.256074,0.8258167,2.6349766,1.1610565,2.251869,0.7666861,2.391051
Crackle,-294.52917,43.228806,141.2512,32.873043,61.541004,14.3949795,33.96288,9.471133,33.565952,6.6002474,28.684032,6.107919,21.771624,4.97096,16.910175,3.8833387,14.068438,3.9000936,11.758486,4.347596,9.851768,3.410458,9.332395,3.3251445,8.776858,3.9301326,7.557365,3.5281749,5.9646983,3.4355512,4.2302604,3.9523168,3.2974653,3.9336228,3.1660051,3.9485729,3.9344087,3.787207,4.9076295,3.8518965,3.591612,2.7182734,1.5582415,2.7167037,2.2796586,2.6824985,3.5682614,2.8449152,2.9887335,2.6850808,2.6770592,2.833521,2.8747926,2.5419812,1.9956455,2.446318,1.5991493,2.3967478,2.561465,2.3939726,2.5056787,2.6292937,1.1753569,2.1318233,1.1229143,2.183602,2.4302056,2.49935,2.6135085,2.9317017,1.5159307,2.0883255,1.1418096,2.4914975,1.6439154,2.5223897,1.8232607,2.4157002,1.221497,2.1909428
Crackle,-291.20242,49.67002,144.30603,28.276115,65.113846,13.278586,33.992657,10.876928,31.794012,6.6721168,27.933237,5.833261,21.396713,4.899626,16.872438,3.6722853,14.021446,3.3591387,11.224578,4.0754623,8.781005,3.1066387,8.249528,2.454913,8.244881,2.5105193,7.158027,2.7498932,5.257407,3.0971863,3.5605493,3.2713869,3.0264328,3.700441,3.5682755,3.8378117,4.4807653,4.096707,4.729963,4.0541515,3.4102433,2.781528,2.0699427,2.9685116,2.4268863,3.450911,3.1837988,2.9270732,2.9383307,2.4157696,2.5640225,2.6298351,2.3661332,2.7862206,1.8497593,3.195772,1.456859,2.5828543,1.804932,2.4415984,2.3862848,1.9689871,2.4272292,1.8080171,2.4450428,1.9056927,2.9391468,1.8549063,2.6246748,2.6236722,1.173159,2.577828,0.6571777,2.5086274,1.5842443,2.5266013,1.9980099,2.2098744,1.5820867,2.39245
Crackle,-293.16046,62.234623,135.89943,37.64333,56.435665,20.00702,34.522057,9.98949,32.830376,7.08833,26.074043,8.079123,20.560478,6.2942343,16.435953,4.4275465,12.934335,4.582873,10.321926,5.0075955,8.650309,4.2091894,8.137207,3.3991153,7.569061,4.1336975,6.6998305,4.697692,5.176563,3.7133396,4.09807,3.6448593,4.2169776,4.0660286,4.1844897,3.3614042,4.2066884,3.434647,3.7353144,3.6340215,2.7127945,3.1860569,2.4311433,3.138327,1.9854232,2.7503524,1.8037395,2.2913437,2.3556705,2.6751475,2.3555071,2.863583,2.2297308,2.458858,1.6756775,2.9975195,1.2914056,2.7224717,2.2793038,2.7604055,2.5134306,2.4539244,1.7573208,2.6479836,1.7494993,2.4469378,1.9039528,2.834799,1.4847283,2.624489,0.9449128,3.0740955,1.2050931,3.0103626,1.926144,2.7746773,1.4460905,2.6628652,0.25562087,2.0916705
Crackle,-282.1347,58.14419,151.28897,37.15113,63.930416,13.606388,28.853495,14.908258,29.36701,8.29129,27.667917,7.9932346,20.890068,6.011672,15.9575815,6.0097175,12.999922,5.7865553,10.713212,4.9755473,8.63274,3.8915834,7.459801,2.9557705,7.1842833,3.3838296,6.681465,3.6605036,5.527988,3.5158904,4.302886,4.110123,3.6230593,4.047071,3.699826,2.8670359,4.2649994,2.8859518,4.5220466,2.1701274,3.6231968,2.7988567,2.2005372,2.8022318,1.8650941,2.9192483,2.5618815,2.8631287,2.6410856,2.2062821,1.7156197,2.645443,1.3405799,2.69534,1.9406676,2.86862,2.148203,2.523743,2.0314176,2.7602715,2.2574365,2.049756,1.7582481,2.4992015,0.9149772,2.0158699,1.4141604,2.3598456,1.8312572,2.4330742,1.1314626,2.0685124,1.3063304,2.277254,2.1278353,2.7934477,1.5400617,2.2674859,0.49234754,2.1674821
Crackle,-292.8706,61.243214,138.09975,30.091896,64.062325,12.406374,34.39859,10.048039,32.2772,6.282133,28.036013,6.234374,21.287075,4.9470763,16.873468,3.3123915,13.789995,3.458354,11.747885,4.297823,10.169013,3.7848904,8.760868,3.1850097,7.762501,3.2683284,6.5923934,3.7260368,4.934513,3.8753097,3.7183273,3.7512574,3.3932307,4.3231506,3.5926836,3.7909222,4.2154007,2.8996453,4.5191674,2.9654315,3.7731385,3.121962,2.9879317,3.1987643,2.8242967,2.3934023,2.6453657,2.5589104,2.4378202,3.3304927,2.4456367,2.8699327,2.2810953,2.4603138,1.7084961,2.4480667,1.0674678,2.7422373,1.1879948,2.2841034,2.0787747,2.2372086,2.699354,2.3195288,2.787567,2.629097,2.4750986,2.377172,1.4123273,2.1236792,0.5448282,2.2827435,0.9393469,2.7730765,1.730741,2.6185808,1.9719881,2.286229,1.4876716,2.1179914
Crackle,-295.96848,53.32458,142.39464,31.262989,63.103165,14.349183,34.99022,10.901437,32.701725,7.628949,27.229628,6.737962,20.935219,5.2114477,16.35848,4.1143246,13.216448,3.892322,10.9575405,4.447296,9.111841,3.1746838,8.345007,2.7937753,7.6399612,4.2758093,6.1116977,4.285195,4.349506,3.5986662,3.6182885,4.0271873,3.7308424,3.6861458,3.6195405,2.9429083,4.0333595,3.2485898,4.759532,3.5091496,3.8431737,2.9004748,2.0434952,2.7058764,1.6307083,3.243418,2.3707752,2.612681,2.5270967,2.757441,2.1205432,2.7089224,1.9880328,2.6734176,1.7392651,2.3518386,1.6619692,2.5084558,2.2453558,2.6178486,2.474878,2.5848882,2.08757,3.1850374,1.7785022,2.607897,1.816052,2.672475,1.718516,2.4842656,1.0890855,2.6864085,1.0267173,2.836929,1.7696334,2.8048878,1.5814663,2.6642244,0.6610196,2.4980745
Crackle,-285.5736,55.31634,140.31702,34.29296,61.746956,14.080915,33.724747,10.937698,32.221603,7.3120465,27.350845,7.6231174,20.964243,7.6621227,17.068197,4.6262894,13.89102,4.318591,11.009728,5.2655015,9.531452,4.2081757,8.746628,3.000235,7.44077,3.536033,6.827782,3.2001495,5.8693914,3.7761123,3.7251265,3.966135,2.347223,3.6797972,2.9981942,3.4056535,4.974238,2.9396584,5.7415376,3.4124515,4.1223207,3.0848706,2.6110272,2.4786615,2.4340997,2.617133,2.5740747,2.0517263,2.7516458,2.761358,2.9102802,2.4249914,2.8005583,2.9643936,2.046104,2.5912259,1.6196495,3.225936,2.2436633,2.873615,2.4477055,2.132986,1.6671917,2.841036,1.7257016,2.3693206,2.6182673,2.4993296,2.397068,2.0598438,1.2525501,2.2509482,0.98253053,2.405244,1.5076859,2.3220234,1.4694488,2.4541354,1.1517562,2.375303
Crackle,-260.21152,66.41501,143.44923,50.49559,37.471672,19.654299,26.324776,10.754409,28.166428,7.7810245,17.598661,5.5150647,15.572955,4.5447793,13.919115,4.1900597,11.374504,4.592391,8.487917,4.902807,6.4392557,4.072713,8.364225,3.2916732,8.083049,3.735449,5.8798714,4.2735624,4.9756246,2.6800563,3.7787938,2.274869,3.728225,3.098738,4.3364253,2.6326983,4.093827,2.5589967,3.0990994,2.711161,0.50672144,3.2724013,-0.12735705,3.6064408,1.6005917,2.850516,1.7327169,3.4224176,0.9051168,3.3640087,1.420257,3.537436,2.3680825,3.0299525,1.9789083,2.3225007,1.3449049,2.4545898,2.0712302,1.6623288,2.4360497,2.3224895,1.5464259,1.5194821,1.0327891,2.168907,2.2109957,2.277439,2.752995,1.7238213,1.7690845,2.0527682,1.2442105,1.8197087,1.0286837,2.0009537,0.18692243,2.2788644,-0.23968896,2.880735
Normal,-313.26306,32.23987,119.6044,14.642389,61.8932,12.773159,41.498264,5.42565,36.206684,5.7870297,30.845736,4.5853467,23.725224,4.428251,18.715643,2.9342742,15.395156,3.218047,13.122753,4.151383,11.459541,2.8412662,10.340575,3.022297,7.869755,3.9193046,5.79217,3.449611,4.8415694,3.788335,4.431801,4.381755,2.9763877,4.4244146,2.8878276,3.0736525,4.833185,2.4210281,5.4892545,2.193842,2.668865,2.933554,1.054213,3.154219,1.6983817,2.4055674,3.123191,2.3880312,2.961968,2.9416306,2.4095137,2.6109645,1.7906976,2.4224982,1.0899341,2.518635,0.62069345,1.9376493,1.5148535,2.5921047,1.5608125,1.965906,1.1154016,2.314811,1.778001,2.3937442,2.3904407,3.281102,1.5653777,3.1677203,1.0960342,2.8433158,1.0238869,2.3974884,1.890034,2.0310478,1.7124616,2.3406188,0.663588,2.0158832
Crackle,-309.40152,33.814434,126.82083,27.252842,63.73946,11.871396,38.12149,9.045566,33.985207,8.479187,29.401922,6.8496118,22.763956,4.924462,17.714743,5.0591216,14.824436,4.294225,12.874369,4.0672016,11.206596,3.9256434,9.663858,3.482639,7.3921714,3.3060005,5.3066034,3.1102226,4.2936087,3.0483456,3.7753272,3.3094835,3.5774648,3.4548619,3.293073,3.458013,2.8187406,3.164932,2.8010304,3.0462692,2.508804,3.0199962,2.3533707,2.9396563,2.724936,3.248476,2.296235,2.6460874,1.8413799,3.1728215,2.5646315,3.123298,2.6353953,2.71347,1.6055543,2.6164918,1.5455319,2.660871,2.5778577,2.173273,2.6358855,2.1937559,1.4232057,2.3084683,0.87163484,2.68405,1.4892526,2.2639105,1.3741539,2.6940532,0.68606347,2.528063,1.0452543,2.5910118,1.7561789,2.1869729,1.0268629,2.558323,0.03972384,3.0553384
